id	PT1_A.TAF1714_DE1	PT2_B.TAF1716.1_DE2	PT3_C.TAF1716.2_DE3	GC1_D.TAF1715_DE1	GC2_E.TAF1717.1_DE2	GC3_F.TAF1717.2_DE3
ENSG00000048052	198	120	166	104	100	108
ENSG00000048140	290	345	302	260	355	250
ENSG00000048162	155	155	179	119	134	114
ENSG00000048342	629	720	732	625	838	570
ENSG00000048392	651	766	718	439	590	490
ENSG00000048405	476	501	499	345	387	312
ENSG00000048462	1	0	1	4	1	0
ENSG00000048471	956	1222	1420	1247	1676	1131
ENSG00000048540	130	99	128	70	100	92
ENSG00000048544	420	459	480	291	394	342
ENSG00000048545	7	5	7	1	8	4
ENSG00000048649	963	1049	1270	685	949	740
ENSG00000048707	955	865	1147	822	1057	752
ENSG00000048740	302	282	307	155	293	212
ENSG00000048828	1156	1201	1282	885	1142	914
ENSG00000048991	389	426	491	264	392	302
ENSG00000049089	677	683	693	391	473	363
ENSG00000049130	400	428	558	317	452	362
ENSG00000049167	552	505	606	392	446	343
ENSG00000049192	61	42	74	47	74	44
ENSG00000049239	1154	1230	1058	889	1177	765
ENSG00000049245	1053	1240	1173	729	1099	835
ENSG00000049246	132	118	144	88	102	96
ENSG00000049247	4	2	3	0	0	0
ENSG00000049249	7	5	21	7	12	6
ENSG00000049283	45	63	83	62	84	63
ENSG00000049323	2461	2282	2256	1037	1341	1155
ENSG00000049449	2443	2176	2424	1323	1699	1507
ENSG00000049540	17	31	43	46	59	31
ENSG00000049541	353	311	361	198	287	204
ENSG00000049618	750	793	925	599	792	657
ENSG00000049656	745	983	955	747	1090	727
ENSG00000049759	1137	1442	1581	1258	1826	1317
ENSG00000049768	21	10	20	12	14	7
ENSG00000049769	71	74	84	42	61	70
ENSG00000049860	809	937	1046	720	1029	810
ENSG00000049883	153	175	217	109	174	114
ENSG00000050030	55	54	66	22	36	37
ENSG00000050130	624	588	711	435	590	500
ENSG00000050165	213	245	236	197	281	172
ENSG00000050327	378	381	450	298	392	327
ENSG00000050344	493	488	553	346	439	344
ENSG00000050393	780	865	908	643	930	655
ENSG00000050405	464	551	631	450	677	475
ENSG00000050426	743	842	911	686	845	700
ENSG00000050438	238	241	344	170	212	168
ENSG00000050555	347	393	343	228	143	246
ENSG00000050628	49	65	103	106	184	111
ENSG00000050730	27	29	51	49	103	41
ENSG00000050748	540	557	623	363	443	395
ENSG00000050767	25	22	30	13	39	16
ENSG00000050820	361	417	407	344	407	314
ENSG00000051009	415	396	439	326	382	298
ENSG00000051108	439	499	541	423	457	374
ENSG00000051128	200	242	265	147	227	174
ENSG00000051180	114	89	137	59	79	68
ENSG00000051341	328	248	354	170	213	211
ENSG00000051382	216	248	228	192	224	147
ENSG00000051523	218	330	301	210	283	217
ENSG00000051596	422	507	473	301	392	285
ENSG00000051620	563	649	727	487	662	498
ENSG00000051825	1000	802	1034	642	852	631
ENSG00000052126	1034	1268	1402	1299	1753	1157
ENSG00000052344	524	696	744	639	820	618
ENSG00000052723	1797	1884	2086	1316	1559	1324
ENSG00000052749	757	811	744	513	679	565
ENSG00000052795	744	755	1009	700	948	659
ENSG00000052802	4566	5897	5687	3681	4279	3492
ENSG00000052841	2452	2277	2720	1726	2245	1856
ENSG00000052850	88	90	64	42	44	31
ENSG00000053108	69	65	79	33	39	47
ENSG00000053254	549	606	677	522	631	451
ENSG00000053328	32	36	34	23	36	18
ENSG00000053371	544	695	658	540	737	531
ENSG00000053372	498	508	525	286	499	292
ENSG00000053438	61	65	116	14	22	14
ENSG00000053501	93	95	140	71	120	98
ENSG00000053524	62	21	65	19	53	51
ENSG00000053702	166	176	166	116	148	123
ENSG00000053747	21	15	35	13	32	32
ENSG00000053770	1214	1349	1573	1059	1387	1134
ENSG00000053900	577	495	597	407	493	403
ENSG00000053918	28	12	11	17	15	12
ENSG00000054116	605	650	667	464	686	487
ENSG00000054118	2561	2642	2758	1783	2552	1802
ENSG00000054148	597	815	673	521	609	492
ENSG00000054179	13	26	18	27	36	17
ENSG00000054219	27	30	39	31	54	28
ENSG00000054267	1100	1161	1273	809	1033	833
ENSG00000054277	130	163	150	96	138	99
ENSG00000054282	312	302	377	231	371	282
ENSG00000054356	8	7	20	8	15	14
ENSG00000054392	241	231	228	150	234	164
ENSG00000054523	1639	1736	1998	1382	1892	1319
ENSG00000054598	350	332	353	271	409	247
ENSG00000054611	170	166	189	133	203	149
ENSG00000054654	2436	2257	2785	2443	3335	1996
ENSG00000054690	910	1072	1202	1052	1281	926
ENSG00000054793	999	1173	1157	770	1006	774
ENSG00000054796	1	1	5	0	5	1
ENSG00000054803	2	1	2	3	3	3
ENSG00000054938	8	3	16	5	24	8
ENSG00000054965	1191	1299	1415	866	1229	954
ENSG00000054967	65	51	69	45	45	34
ENSG00000054983	722	776	827	583	728	587
ENSG00000055044	1060	948	963	627	760	667
ENSG00000055070	1316	1352	1386	967	1248	997
ENSG00000055118	234	276	218	123	163	137
ENSG00000055130	854	852	1056	581	814	629
ENSG00000055147	405	408	460	257	422	349
ENSG00000055163	1193	1272	1536	1047	1250	1033
ENSG00000055208	582	622	688	530	647	514
ENSG00000055211	511	634	541	463	609	448
ENSG00000055332	1269	1203	1394	883	1143	935
ENSG00000055483	445	400	453	289	397	290
ENSG00000055609	1550	1584	1832	1294	1571	1203
ENSG00000055732	81	57	68	75	93	66
ENSG00000055813	11	14	14	11	14	10
ENSG00000055917	1357	1467	1490	1062	1129	938
ENSG00000055950	368	456	419	315	455	352
ENSG00000055955	3	11	14	5	10	4
ENSG00000055957	6	0	6	2	13	11
ENSG00000056050	377	346	421	210	315	243
ENSG00000056097	2371	2502	2830	1818	2525	1943
ENSG00000056277	314	317	345	215	269	194
ENSG00000056291	2	0	6	1	1	4
ENSG00000056487	109	83	110	63	77	54
ENSG00000056558	107	130	149	91	162	95
ENSG00000056586	1837	1946	2132	1417	1687	1377
ENSG00000056736	168	164	172	102	169	130
ENSG00000056972	268	249	333	199	259	195
ENSG00000056998	286	278	352	227	260	234
ENSG00000057019	1517	1515	1683	933	1294	1059
ENSG00000057149	1	3	3	1	4	1
ENSG00000057252	866	792	1092	578	854	662
ENSG00000057294	462	612	600	525	764	472
ENSG00000057468	10	7	3	2	6	7
ENSG00000057593	23	16	39	35	35	24
ENSG00000057608	4054	4261	4473	2967	4175	3202
ENSG00000057657	17	11	15	5	21	11
ENSG00000057663	572	596	645	450	563	475
ENSG00000057704	640	635	660	355	530	408
ENSG00000057757	587	588	619	455	557	402
ENSG00000057935	729	854	963	646	782	639
ENSG00000058056	358	299	351	217	219	210
ENSG00000058063	1337	1299	1500	966	1297	968
ENSG00000058085	43	52	102	35	64	55
ENSG00000058091	512	531	621	411	574	467
ENSG00000058262	2046	2172	2204	1645	2098	1554
ENSG00000058272	1921	1859	2087	1417	1800	1452
ENSG00000058335	15	6	15	7	17	18
ENSG00000058404	47	35	52	41	41	30
ENSG00000058453	378	408	398	224	294	282
ENSG00000058600	767	803	847	629	773	612
ENSG00000058668	1522	1715	1895	1295	1826	1356
ENSG00000058673	3400	3374	3997	2495	3441	2612
ENSG00000058729	517	538	551	389	535	456
ENSG00000058799	339	475	503	353	511	357
ENSG00000058804	1160	1160	1346	770	975	764
ENSG00000058866	92	70	113	32	66	47
ENSG00000059122	191	243	236	144	212	150
ENSG00000059145	113	140	125	101	123	101
ENSG00000059377	127	109	134	70	110	60
ENSG00000059378	64	71	56	41	46	43
ENSG00000059573	1565	1597	1733	1032	1345	1145
ENSG00000059588	1428	1117	1268	818	812	751
ENSG00000059728	189	206	223	189	197	166
ENSG00000059758	875	866	951	574	813	695
ENSG00000059769	187	206	234	150	181	165
ENSG00000059804	183	142	207	88	138	188
ENSG00000059915	82	82	99	71	76	63
ENSG00000060069	126	152	150	105	139	103
ENSG00000060138	1325	1324	1279	881	974	847
ENSG00000060140	13	12	16	9	16	9
ENSG00000060237	1809	1642	1956	1169	1486	1150
ENSG00000060339	1547	1517	1831	1146	1545	1265
ENSG00000060491	202	265	269	165	211	159
ENSG00000060558	4	1	7	3	4	4
ENSG00000060566	5	0	2	1	9	1
ENSG00000060642	142	159	177	101	182	126
ENSG00000060656	574	708	720	415	510	458
ENSG00000060688	758	768	816	508	658	555
ENSG00000060709	126	133	176	129	175	145
ENSG00000060718	197	186	197	272	396	213
ENSG00000060749	1057	1114	1377	726	864	781
ENSG00000060762	345	395	422	413	481	368
ENSG00000060971	163	198	219	183	296	194
ENSG00000060982	2414	1607	2084	747	840	1036
ENSG00000061273	604	641	637	413	467	404
ENSG00000061337	38	50	49	44	65	40
ENSG00000061455	26	24	37	37	70	32
ENSG00000061492	1	2	6	2	4	3
ENSG00000061656	80	58	78	38	46	64
ENSG00000061676	3456	3456	3928	2506	3171	2611
ENSG00000061794	932	1030	1159	702	1044	743
ENSG00000061918	2281	2000	2367	1125	1308	1379
ENSG00000061936	741	719	761	457	633	512
ENSG00000061938	183	207	201	148	231	145
ENSG00000061987	881	834	1002	637	832	639
ENSG00000062038	1069	1064	1051	697	866	677
ENSG00000062096	1	1	2	3	9	2
ENSG00000062194	2230	2299	2619	1604	2301	1793
ENSG00000062282	89	93	112	65	104	61
ENSG00000062370	193	192	237	128	225	128
ENSG00000062485	2377	2500	2648	1833	2174	1873
ENSG00000062524	29	26	36	21	16	12
ENSG00000062582	8	11	12	12	14	7
ENSG00000062598	529	580	729	435	595	486
ENSG00000062650	1723	1805	1901	1235	1696	1307
ENSG00000062716	815	983	1171	1112	1548	1031
ENSG00000062725	1452	1601	1545	1102	1444	1160
ENSG00000062822	451	397	437	183	264	246
ENSG00000063015	12	18	22	11	23	16
ENSG00000063046	8803	8809	9764	5978	8227	6136
ENSG00000063127	56	47	84	41	60	45
ENSG00000063169	38	32	44	31	35	36
ENSG00000063176	245	339	297	196	288	210
ENSG00000063177	5639	6905	5925	3739	4764	4031
ENSG00000063180	491	468	456	259	459	307
ENSG00000063241	263	278	292	195	234	180
ENSG00000063244	1365	1515	1681	868	1499	1049
ENSG00000063245	366	416	399	295	414	334
ENSG00000063322	499	601	609	416	548	408
ENSG00000063438	21	14	18	19	23	14
ENSG00000063515	0	0	0	0	1	0
ENSG00000063587	330	393	367	292	309	287
ENSG00000063601	414	450	460	296	347	346
ENSG00000063660	661	739	669	441	490	442
ENSG00000063761	210	176	246	131	138	130
ENSG00000063854	327	328	378	232	354	238
ENSG00000063978	1068	1180	1077	911	993	765
ENSG00000064012	45	54	63	56	98	45
ENSG00000064042	1236	1218	1649	1012	1324	1016
ENSG00000064102	386	410	455	286	472	300
ENSG00000064115	675	762	842	515	742	554
ENSG00000064195	8	14	14	8	7	6
ENSG00000064199	206	193	254	159	209	163
ENSG00000064201	13	11	21	9	16	21
ENSG00000064205	3	5	11	2	4	8
ENSG00000064218	105	67	84	36	54	47
ENSG00000064225	132	115	145	85	118	89
ENSG00000064270	18	10	19	13	23	16
ENSG00000064300	40	45	56	32	87	41
ENSG00000064309	933	897	1013	643	761	683
ENSG00000064313	963	930	1052	681	877	740
ENSG00000064393	2972	2974	3373	2131	2605	2099
ENSG00000064419	1012	1115	1121	790	1012	785
ENSG00000064489	2	4	7	6	4	6
ENSG00000064490	507	516	522	369	464	376
ENSG00000064545	327	466	428	312	384	337
ENSG00000064547	302	329	301	185	247	190
ENSG00000064601	427	472	515	418	549	404
ENSG00000064607	1751	1721	2206	1167	1607	1408
ENSG00000064651	1685	1848	2380	1476	1679	1417
ENSG00000064652	247	235	269	191	270	221
ENSG00000064655	10	17	35	10	26	15
ENSG00000064666	1230	1180	1135	725	906	765
ENSG00000064687	111	144	174	114	160	110
ENSG00000064692	75	76	97	91	148	103
ENSG00000064703	493	535	553	334	429	360
ENSG00000064726	1387	1415	1492	1091	1379	1030
ENSG00000064763	515	592	761	526	613	512
ENSG00000064787	12	11	19	6	20	18
ENSG00000064835	3	3	6	1	3	5
ENSG00000064886	6	1	13	9	13	5
ENSG00000064932	260	346	289	188	251	218
ENSG00000064933	671	572	751	421	537	454
ENSG00000064961	350	435	436	297	412	248
ENSG00000064989	124	160	145	114	243	153
ENSG00000064995	450	470	515	340	460	360
ENSG00000064999	927	1157	1296	902	1202	911
ENSG00000065000	1630	1886	1810	1300	1754	1251
ENSG00000065029	362	374	385	294	378	275
ENSG00000065054	128	143	108	82	118	83
ENSG00000065057	140	140	161	76	117	94
ENSG00000065060	664	723	798	544	672	509
ENSG00000065135	1520	1743	1824	1324	1782	1292
ENSG00000065150	4103	4331	4424	2607	3587	2813
ENSG00000065154	389	448	463	299	424	306
ENSG00000065183	824	728	900	499	716	520
ENSG00000065243	1340	1602	1718	1071	1508	1156
ENSG00000065268	192	240	212	165	165	155
ENSG00000065308	808	793	863	492	704	535
ENSG00000065320	41	24	43	25	41	18
ENSG00000065325	5	4	13	7	13	8
ENSG00000065328	524	428	460	219	296	245
ENSG00000065357	91	75	132	68	111	94
ENSG00000065361	1096	1888	1902	2091	3723	2271
ENSG00000065371	5	1	12	4	10	5
ENSG00000065413	90	78	101	79	124	99
ENSG00000065427	1398	1478	1642	974	1493	1024
ENSG00000065457	314	333	386	245	307	245
ENSG00000065485	74	116	119	62	101	67
ENSG00000065491	229	258	243	177	252	170
ENSG00000065518	1168	1209	1290	847	1186	873
ENSG00000065526	975	889	1039	706	796	655
ENSG00000065534	283	234	299	154	208	124
ENSG00000065548	1118	1047	1207	723	1086	815
ENSG00000065559	1109	1217	1325	890	1056	897
ENSG00000065600	260	242	364	143	267	197
ENSG00000065609	9	13	25	8	17	15
ENSG00000065613	1940	2024	2240	1495	2243	1622
ENSG00000065615	131	146	186	116	117	109
ENSG00000065618	19	11	27	11	23	23
ENSG00000065621	117	125	126	201	196	170
ENSG00000065665	174	166	216	118	168	125
ENSG00000065675	301	329	387	239	310	303
ENSG00000065717	39	32	45	23	49	39
ENSG00000065802	408	453	470	348	388	311
ENSG00000065809	859	1002	1056	802	1102	781
ENSG00000065833	41	36	36	34	28	29
ENSG00000065882	1060	1446	1439	1253	1733	1128
ENSG00000065883	1114	1005	1190	813	1042	812
ENSG00000065911	901	675	832	311	289	351
ENSG00000065923	324	370	402	322	449	340
ENSG00000065970	337	338	353	254	297	226
ENSG00000065978	4922	5063	5427	3308	4887	3459
ENSG00000065989	25	19	24	18	14	17
ENSG00000066027	419	436	421	298	440	372
ENSG00000066032	967	985	1214	534	650	672
ENSG00000066044	953	1100	986	652	851	675
ENSG00000066056	23	17	22	18	27	18
ENSG00000066084	1054	1120	1324	847	1147	894
ENSG00000066117	1642	1742	1865	1242	1592	1261
ENSG00000066135	1072	1231	1191	857	1136	802
ENSG00000066136	511	642	639	434	604	454
ENSG00000066185	19	18	33	20	23	14
ENSG00000066230	170	257	267	218	269	195
ENSG00000066248	58	61	43	28	43	36
ENSG00000066279	1150	1056	1300	703	881	736
ENSG00000066294	6	1	5	6	10	12
ENSG00000066322	376	453	438	292	463	282
ENSG00000066336	9	5	18	7	11	11
ENSG00000066379	208	265	245	165	209	156
ENSG00000066382	18	28	34	40	66	39
ENSG00000066405	23	15	21	23	36	17
ENSG00000066422	609	602	637	447	526	414
ENSG00000066427	624	624	783	477	736	513
ENSG00000066455	666	664	671	527	592	486
ENSG00000066468	868	920	927	731	892	555
ENSG00000066557	652	693	825	483	710	528
ENSG00000066583	261	304	366	238	318	204
ENSG00000066629	593	629	651	409	527	402
ENSG00000066651	471	412	441	277	388	280
ENSG00000066654	1163	1184	1348	861	1198	914
ENSG00000066697	226	244	233	167	216	176
ENSG00000066735	12	6	15	6	17	8
ENSG00000066739	816	939	1132	841	1017	779
ENSG00000066777	964	964	1194	782	1087	770
ENSG00000066813	48	113	133	156	318	204
ENSG00000066827	194	214	266	166	269	186
ENSG00000066855	488	600	633	433	564	471
ENSG00000066923	143	131	160	133	147	110
ENSG00000066926	287	366	350	306	440	294
ENSG00000066933	1001	1015	1311	875	1283	924
ENSG00000067048	0	0	0	0	0	1
ENSG00000067057	536	488	524	319	431	393
ENSG00000067064	1953	2281	2198	1355	1519	1233
ENSG00000067066	30	19	57	32	50	31
ENSG00000067082	325	423	460	654	969	546
ENSG00000067113	115	158	146	180	261	135
ENSG00000067141	2373	2243	2385	1471	2061	1563
ENSG00000067167	1985	2199	2434	1704	2405	1816
ENSG00000067177	237	216	237	150	176	119
ENSG00000067182	619	643	611	405	575	476
ENSG00000067191	161	126	185	122	111	98
ENSG00000067208	709	696	812	525	733	578
ENSG00000067221	108	114	117	72	118	77
ENSG00000067225	6677	6818	7092	4364	6088	4818
ENSG00000067248	696	712	870	593	806	569
ENSG00000067334	781	728	801	482	720	530
ENSG00000067365	219	244	219	156	162	130
ENSG00000067369	1882	1792	2346	1341	2055	1413
ENSG00000067445	1365	1446	1572	1085	1549	1046
ENSG00000067533	788	673	754	449	529	441
ENSG00000067560	2916	3293	3476	2376	3494	2547
ENSG00000067596	937	1026	1081	703	925	683
ENSG00000067606	215	264	286	153	291	201
ENSG00000067646	0	0	0	0	0	0
ENSG00000067704	1565	1649	1790	1082	1595	1138
ENSG00000067715	231	196	238	114	128	151
ENSG00000067798	161	101	132	149	188	113
ENSG00000067829	363	455	486	323	434	319
ENSG00000067836	142	171	166	144	197	126
ENSG00000067840	70	98	71	48	68	42
ENSG00000067842	30	21	40	10	21	17
ENSG00000067900	1141	1154	1352	822	1214	804
ENSG00000067955	1103	1047	1117	611	796	708
ENSG00000067992	247	223	242	183	220	172
ENSG00000068001	642	690	757	485	586	476
ENSG00000068024	303	292	312	219	302	231
ENSG00000068028	113	102	94	62	116	85
ENSG00000068078	2257	2891	2813	2143	2526	2023
ENSG00000068079	26	42	26	28	45	31
ENSG00000068097	468	446	468	317	408	340
ENSG00000068120	598	711	710	528	700	582
ENSG00000068137	209	262	210	162	167	149
ENSG00000068305	781	749	850	557	745	554
ENSG00000068308	547	569	567	440	548	436
ENSG00000068323	316	348	405	295	387	274
ENSG00000068354	122	166	145	110	128	119
ENSG00000068366	1282	1436	1588	841	1168	868
ENSG00000068383	385	329	324	239	293	244
ENSG00000068394	266	267	311	180	266	168
ENSG00000068400	420	446	484	281	445	358
ENSG00000068438	326	359	386	237	325	295
ENSG00000068489	257	255	287	132	200	207
ENSG00000068615	65	77	90	54	93	73
ENSG00000068650	503	567	576	421	612	426
ENSG00000068654	1011	1012	1101	682	964	691
ENSG00000068697	1188	1430	1406	1066	1595	1104
ENSG00000068724	242	238	238	183	238	197
ENSG00000068745	1566	1641	1739	1141	1480	1198
ENSG00000068781	10	5	12	5	4	8
ENSG00000068784	544	605	615	433	682	420
ENSG00000068796	885	842	943	568	761	605
ENSG00000068831	36	25	32	11	18	8
ENSG00000068878	1121	1116	1237	736	811	700
ENSG00000068885	492	527	552	356	528	387
ENSG00000068903	417	483	503	387	545	399
ENSG00000068912	883	1042	1023	684	901	729
ENSG00000068971	259	394	370	322	431	348
ENSG00000068976	46	32	48	8	32	31
ENSG00000068985	1	1	2	0	1	2
ENSG00000069011	1	0	1	0	4	1
ENSG00000069018	8	1	4	1	4	11
ENSG00000069020	286	364	460	314	482	345
ENSG00000069188	789	723	687	448	457	423
ENSG00000069206	13	9	20	13	16	12
ENSG00000069248	1530	1524	1629	938	1374	1081
ENSG00000069275	11013	11344	12105	7743	10623	7832
ENSG00000069329	2155	2393	2688	1790	2707	2014
ENSG00000069345	1356	1391	1560	985	1400	1000
ENSG00000069399	32	24	36	30	34	28
ENSG00000069424	65	66	67	35	38	52
ENSG00000069431	1276	1013	1081	477	436	543
ENSG00000069482	8	4	6	4	6	5
ENSG00000069493	207	217	246	194	221	134
ENSG00000069509	180	214	275	145	247	183
ENSG00000069535	113	255	206	192	326	179
ENSG00000069667	177	150	214	206	349	213
ENSG00000069696	5	13	13	2	1	2
ENSG00000069702	675	662	808	493	584	581
ENSG00000069764	5	16	13	8	12	7
ENSG00000069812	17	9	16	11	10	5
ENSG00000069849	760	836	1011	625	862	621
ENSG00000069869	284	267	358	239	385	255
ENSG00000069943	102	106	138	116	112	68
ENSG00000069956	2426	2503	2678	1610	2214	1841
ENSG00000069966	199	215	217	142	164	120
ENSG00000069974	173	171	195	75	117	121
ENSG00000069998	388	410	386	308	361	298
ENSG00000070010	497	526	528	380	465	386
ENSG00000070018	2103	2005	2278	1531	1995	1458
ENSG00000070019	89	55	85	20	39	51
ENSG00000070031	4	8	10	3	3	6
ENSG00000070047	373	451	457	304	400	340
ENSG00000070061	1227	1205	1397	802	1141	847
ENSG00000070081	693	625	683	468	597	491
ENSG00000070087	2010	2176	2174	1285	1883	1477
ENSG00000070159	1092	1186	1462	927	1194	946
ENSG00000070182	610	518	500	222	282	276
ENSG00000070190	5	3	8	6	8	12
ENSG00000070193	83	95	121	49	69	59
ENSG00000070214	1229	1376	1484	910	1421	1042
ENSG00000070269	393	434	529	344	447	315
ENSG00000070366	394	495	519	342	517	382
ENSG00000070367	1657	1636	1885	1103	1602	1272
ENSG00000070371	145	166	172	127	164	150
ENSG00000070388	1	2	4	5	0	3
ENSG00000070404	113	143	144	95	156	106
ENSG00000070413	980	1310	1297	859	1185	831
ENSG00000070423	150	187	135	100	138	110
ENSG00000070444	182	181	214	147	165	126
ENSG00000070476	416	390	428	336	447	322
ENSG00000070495	243	239	285	195	232	173
ENSG00000070501	335	317	403	210	326	250
ENSG00000070526	3	5	12	11	9	6
ENSG00000070540	272	309	268	220	251	164
ENSG00000070601	20	15	27	13	34	19
ENSG00000070610	1385	1402	1597	1108	1661	1168
ENSG00000070614	1137	1273	1291	975	1369	918
ENSG00000070669	668	470	638	330	360	318
ENSG00000070718	661	676	655	478	617	441
ENSG00000070729	8	4	18	8	17	16
ENSG00000070731	248	196	215	111	140	135
ENSG00000070748	4	4	3	3	10	5
ENSG00000070756	3061	3250	3315	1849	2345	2060
ENSG00000070759	139	155	174	70	116	106
ENSG00000070770	859	904	1016	632	803	639
ENSG00000070778	286	316	360	297	398	287
ENSG00000070785	298	274	368	199	288	216
ENSG00000070808	203	161	168	65	83	99
ENSG00000070814	1157	1122	1215	650	992	781
ENSG00000070831	4339	5400	5176	4438	6055	4511
ENSG00000070882	214	196	260	201	244	174
ENSG00000070886	36	108	80	97	143	109
ENSG00000070915	7	4	18	2	15	12
ENSG00000070950	257	249	312	153	189	180
ENSG00000070961	1744	1861	2160	1417	2040	1393
ENSG00000070985	31	21	26	8	20	10
ENSG00000071051	455	505	535	304	413	329
ENSG00000071054	1671	1386	1547	875	1277	928
ENSG00000071073	365	379	419	302	492	321
ENSG00000071082	9602	10274	9679	6037	7939	6259
ENSG00000071127	1424	1531	1576	1009	1566	1064
ENSG00000071189	1252	1225	1437	1001	1360	1000
ENSG00000071203	3	1	6	2	4	4
ENSG00000071205	607	617	644	348	533	396
ENSG00000071242	221	261	257	134	159	150
ENSG00000071243	431	420	488	285	447	315
ENSG00000071246	549	442	499	258	364	268
ENSG00000071282	104	108	115	91	125	108
ENSG00000071462	567	580	633	409	568	388
ENSG00000071537	1758	1786	1992	1266	1694	1314
ENSG00000071539	205	197	228	129	136	114
ENSG00000071553	1012	1284	1386	1082	1470	1061
ENSG00000071564	998	1142	1052	661	886	663
ENSG00000071575	1196	1189	1375	705	953	822
ENSG00000071626	675	777	746	495	662	446
ENSG00000071655	411	512	479	278	376	292
ENSG00000071677	2	0	0	0	1	1
ENSG00000071794	1994	1754	2055	969	1297	1261
ENSG00000071859	452	431	464	291	398	292
ENSG00000071889	178	226	221	172	201	171
