id	Cb1	Cb2	Cb3	Cm1	Cm2	Cm3
ENSG00000214226	122.6	116.4	122.9	119.4	98.6	114.4
ENSG00000129292	222.7	161.1	129.5	176.2	165.0	112.2
ENSG00000178645	103.1	89.3	91.8	84.5	90.1	95.4
ENSG00000188613	215.0	105.4	134.3	149.9	134.3	145.7
ENSG00000118922	161.2	172.6	183.6	174.9	181.6	191.8
ENSG00000143498	143.4	200.1	112.9	236.1	281.7	124.4
ENSG00000167552	4279.7	3508.2	4250.3	3369.5	3369.5	3800.6
ENSG00000284874	113.2	119.8	99.7	154.7	117.8	114.9
ENSG00000164694	90.0	89.2	97.0	114.3	132.2	125.8
ENSG00000146006	132.8	135.0	117.3	122.5	116.6	108.1
ENSG00000171444	341.9	308.6	324.5	160.4	207.8	179.9
ENSG00000164221	380.7	357.9	580.3	739.8	679.9	728.0
ENSG00000154856	942.4	1626.7	1028.1	542.1	837.0	749.0
ENSG00000139351	115.6	128.0	138.7	107.6	96.8	118.0
ENSG00000178764	101.3	102.4	109.6	132.3	116.7	143.2
ENSG00000189369	100.2	102.7	105.9	146.8	134.0	141.9
ENSG00000186767	122.5	109.3	224.2	149.8	135.2	182.4
ENSG00000100365	94.7	92.4	96.3	87.4	97.0	91.2
ENSG00000100368	122.9	141.2	109.9	89.8	92.4	95.8
ENSG00000102172	143.5	162.2	133.8	357.4	301.6	278.1
ENSG00000168002	614.8	730.9	1045.8	714.0	807.6	970.6
ENSG00000162222	598.7	514.9	489.5	546.2	539.1	541.6
ENSG00000168000	424.5	353.8	303.6	360.0	312.3	287.1
ENSG00000278615	417.0	324.1	351.1	266.5	292.7	330.0
ENSG00000185085	112.2	120.2	122.0	99.4	102.3	121.3
ENSG00000089597	312.4	364.2	335.2	323.5	348.4	367.7
ENSG00000149541	177.6	222.1	169.0	215.5	227.0	207.3
ENSG00000149489	199.1	266.8	174.4	232.8	186.0	270.7
ENSG00000149499	269.4	317.7	249.3	304.6	268.1	256.0
ENSG00000149480	1649.9	1833.9	1456.1	1110.5	1209.0	953.0
ENSG00000255508	188.1	203.1	163.7	162.4	188.5	180.9
ENSG00000254772	4037.2	3574.4	3929.6	4146.1	5243.1	6266.0
ENSG00000221869	306.7	280.7	265.6	235.9	235.5	243.5
ENSG00000135063	98.3	98.2	104.8	105.2	105.7	106.3
ENSG00000184719	105.0	116.0	164.2	137.6	128.3	164.3
ENSG00000158516	94.2	100.2	88.3	97.1	97.4	99.1
ENSG00000168268	1013.3	703.4	896.8	453.9	492.3	457.0
ENSG00000204983	154.7	156.0	192.4	106.9	117.2	103.1
ENSG00000178826	100.8	94.1	86.2	99.3	89.4	89.2
ENSG00000196453	95.5	99.9	108.3	103.3	98.4	93.4
ENSG00000180822	219.6	166.8	178.8	180.8	163.8	196.8
ENSG00000152208	89.7	93.0	98.5	152.7	158.9	190.5
ENSG00000125691	10384.6	10125.5	10890.2	10125.5	9899.8	10384.6
ENSG00000115756	136.8	126.6	134.7	115.0	117.5	114.9
ENSG00000197442	94.6	109.4	101.4	89.0	92.7	93.7
ENSG00000028839	131.7	263.0	164.0	159.5	158.5	171.3
ENSG00000136169	129.4	120.5	142.5	119.8	117.2	118.7
ENSG00000205863	109.6	171.4	158.4	91.3	91.3	89.3
ENSG00000116001	247.8	251.0	247.7	587.1	720.8	378.9
ENSG00000112276	98.3	99.3	95.7	232.3	166.8	178.1
ENSG00000120436	172.8	111.8	201.2	133.9	131.3	148.5
ENSG00000085644	120.4	106.6	140.5	108.2	102.6	119.6
ENSG00000122912	182.2	164.6	287.0	329.0	240.0	418.9
ENSG00000183379	166.8	163.1	145.6	168.1	150.8	137.7
ENSG00000099954	94.5	92.9	93.3	96.4	100.0	94.4
ENSG00000127578	102.9	149.2	126.8	130.7	113.4	99.2
ENSG00000188725	240.2	188.8	280.6	236.6	202.0	321.1
ENSG00000197249	112.5	110.9	95.2	90.8	86.7	90.3
ENSG00000104728	119.2	100.7	111.3	105.7	106.5	116.5
ENSG00000112081	195.1	244.7	258.4	322.4	337.3	438.2
ENSG00000205129	98.1	97.7	111.1	109.3	103.3	117.6
ENSG00000137207	231.5	257.9	263.5	197.7	205.7	195.8
ENSG00000204052	108.5	102.6	99.9	143.6	139.9	138.1
ENSG00000160633	473.4	439.5	319.2	506.0	604.3	332.0
ENSG00000152689	1211.1	909.9	1198.7	87.5	103.7	97.7
ENSG00000143919	117.1	107.6	115.0	117.2	101.5	110.9
ENSG00000165264	1019.0	905.5	946.0	770.9	757.7	779.5
ENSG00000155876	502.4	486.2	850.5	992.4	1000.4	1070.5
ENSG00000198642	1333.3	1337.6	1319.6	1730.6	1846.0	1837.3
ENSG00000283039	110.0	133.3	140.9	150.1	185.2	188.2
ENSG00000154479	105.5	104.6	97.2	168.7	161.3	132.7
ENSG00000128683	90.8	98.9	93.2	88.4	86.2	91.7
ENSG00000163249	330.3	311.0	331.4	209.8	178.1	203.9
ENSG00000243449	119.7	134.7	106.9	156.8	203.3	222.5
ENSG00000185453	139.6	145.1	250.6	173.7	247.8	202.7
ENSG00000163694	91.7	99.2	98.6	92.2	93.8	96.4
ENSG00000273777	109.3	110.3	107.4	94.2	109.2	102.5
ENSG00000077044	350.8	271.4	400.0	372.3	411.2	295.2
ENSG00000075539	132.1	148.5	143.6	103.2	106.5	104.5
ENSG00000137824	152.4	129.2	149.8	131.7	126.9	138.9
ENSG00000269547	102.6	109.4	106.8	105.1	105.7	103.5
ENSG00000132467	400.4	516.7	574.4	495.5	473.2	549.6
ENSG00000143842	178.5	185.5	160.6	111.1	109.0	101.3
ENSG00000197147	196.0	167.5	195.4	359.4	327.8	428.6
ENSG00000186806	127.5	89.7	99.7	133.5	137.6	148.7
ENSG00000075391	199.2	294.2	193.8	121.9	125.6	118.5
ENSG00000142233	95.7	95.5	95.4	204.8	144.3	164.7
ENSG00000198900	547.4	525.2	472.2	535.5	516.5	450.0
ENSG00000179455	135.8	102.5	177.6	164.0	231.1	364.2
ENSG00000165879	122.1	155.0	240.6	163.2	162.0	193.3
ENSG00000182175	106.6	143.4	87.5	343.6	365.5	513.8
ENSG00000124092	22117.4	22117.4	22117.4	22117.4	22117.4	22117.4
ENSG00000196227	119.7	115.4	110.4	89.9	88.7	100.1
ENSG00000165215	88.5	87.2	99.2	90.3	92.7	95.0
ENSG00000140406	177.3	134.5	226.2	113.2	114.9	172.7
ENSG00000149257	1105.7	1475.6	1376.8	1342.8	1432.2	1553.8
ENSG00000137522	204.1	219.4	225.3	223.7	201.3	225.3
ENSG00000181074	112.1	114.4	108.1	122.4	119.2	103.9
ENSG00000125430	113.1	112.3	125.2	455.7	413.7	556.6
ENSG00000205544	1028.9	876.3	995.7	776.8	712.4	794.4
ENSG00000203805	85.4	88.6	95.7	251.8	149.7	182.7
ENSG00000110092	1576.4	1939.0	1773.2	1002.9	1068.5	963.4
ENSG00000130811	771.3	818.3	759.4	582.5	652.5	725.2
ENSG00000149575	100.0	97.3	92.9	181.1	188.4	196.3
ENSG00000168917	124.3	172.7	113.7	97.6	95.3	99.8
ENSG00000173540	137.9	127.9	141.5	115.7	123.3	125.7
ENSG00000178057	123.8	118.8	141.0	102.2	118.5	114.6
ENSG00000147324	202.4	129.6	135.2	110.2	121.1	126.7
ENSG00000083857	108.8	115.9	113.6	560.2	504.2	523.3
ENSG00000135899	160.7	198.2	165.2	141.3	137.0	158.2
ENSG00000130511	170.8	196.6	194.4	146.8	158.0	134.1
ENSG00000105656	694.0	587.3	431.1	774.0	870.1	587.5
ENSG00000130475	89.0	103.3	98.3	94.1	100.4	94.5
ENSG00000188536	479.0	752.3	896.3	738.5	1036.2	774.8
ENSG00000204767	89.9	96.7	86.8	89.6	96.9	96.1
ENSG00000224470	650.1	643.3	586.5	576.2	586.0	571.6
ENSG00000133028	109.6	104.4	118.0	111.4	104.9	121.9
ENSG00000141504	115.5	126.1	104.1	188.4	138.8	173.7
ENSG00000124942	1675.8	1507.8	1708.2	1663.2	1303.2	1351.9
ENSG00000167695	121.8	115.4	118.4	97.8	93.6	98.7
ENSG00000105605	100.0	94.4	107.4	102.0	119.0	102.2
ENSG00000153944	702.4	619.3	702.4	1173.8	1140.9	1119.8
ENSG00000166292	100.5	86.4	118.5	285.1	231.2	360.1
ENSG00000277791	390.0	384.8	507.2	278.0	262.1	341.0
ENSG00000049618	402.2	320.7	353.7	585.6	546.3	506.9
ENSG00000135569	97.1	92.1	88.2	92.6	88.3	85.4
ENSG00000115289	260.8	152.6	192.7	201.2	229.5	171.0
ENSG00000188580	101.1	101.5	97.8	97.9	97.2	109.1
ENSG00000277443	6038.7	6556.1	6266.0	5944.2	5596.4	5894.9
ENSG00000104883	116.5	106.4	129.2	139.7	123.4	132.8
ENSG00000151150	100.9	106.1	90.5	130.0	135.0	130.2
ENSG00000071626	989.5	959.4	832.1	1090.9	1075.2	780.9
ENSG00000136021	169.8	166.8	172.4	136.9	173.5	165.6
ENSG00000139291	130.5	112.9	148.0	103.3	124.2	128.2
ENSG00000197837	304.7	365.5	295.0	169.9	171.4	217.3
ENSG00000277157	754.2	774.5	685.5	364.1	403.0	437.3
ENSG00000282988	534.1	584.7	402.9	154.3	184.1	195.6
ENSG00000277775	254.3	261.4	249.2	112.3	134.0	133.9
ENSG00000112679	111.7	125.2	114.3	101.9	100.7	108.6
ENSG00000213066	509.5	502.4	346.4	738.8	657.6	477.6
ENSG00000205189	295.9	252.7	221.3	252.5	235.4	271.8
ENSG00000205268	141.7	115.6	131.4	140.6	134.6	143.4
ENSG00000134058	116.1	143.5	143.5	152.3	165.8	156.2
ENSG00000013293	96.4	97.8	95.6	97.6	101.8	95.3
ENSG00000180574	273.9	203.0	281.6	390.4	351.0	284.9
ENSG00000067048	1095.3	986.1	1188.6	1319.6	1636.6	1505.1
ENSG00000167118	123.4	145.3	119.5	134.4	139.5	123.6
ENSG00000177125	119.9	104.0	98.0	100.4	98.6	101.9
ENSG00000132718	92.3	98.5	102.7	92.7	106.3	97.0
ENSG00000125459	211.6	146.6	166.7	118.0	133.9	124.7
ENSG00000132676	255.9	211.6	257.8	246.2	250.2	293.5
ENSG00000176444	171.9	172.0	131.8	166.6	168.1	133.9
ENSG00000138385	848.0	765.3	920.0	1015.1	888.9	818.3
ENSG00000143416	120.3	106.3	140.6	181.7	150.4	234.6
ENSG00000143375	92.3	92.5	94.5	105.2	109.4	100.6
ENSG00000143368	201.1	237.3	259.6	174.6	164.4	174.9
ENSG00000184260	1713.9	1649.9	1413.3	728.9	955.4	914.0
ENSG00000124635	372.0	367.7	389.5	394.5	360.5	502.4
ENSG00000009307	1097.9	1048.7	1243.1	1356.1	1400.6	1500.5
ENSG00000116473	524.7	416.8	518.2	282.7	261.9	375.0
ENSG00000215018	97.4	98.7	94.5	98.8	94.4	87.7
ENSG00000134184	118.8	126.6	136.1	126.8	125.1	146.4
ENSG00000143106	1428.0	1213.7	1552.8	1411.6	1342.8	1823.9
ENSG00000106278	93.0	121.4	94.3	89.7	95.4	91.5
ENSG00000134243	898.2	993.3	817.2	911.0	892.4	921.7
ENSG00000134222	114.1	128.5	168.5	146.7	122.1	140.3
ENSG00000121671	142.7	136.6	132.1	215.9	194.8	168.5
ENSG00000143126	95.6	117.3	100.2	93.8	98.7	94.4
ENSG00000031698	190.9	202.9	315.6	177.4	175.3	214.0
ENSG00000175274	332.5	419.9	346.7	123.5	117.6	136.6
ENSG00000181656	89.7	97.7	100.4	117.9	151.2	171.0
ENSG00000038532	153.0	172.9	148.4	154.7	147.3	164.7
ENSG00000034239	89.6	93.0	89.7	107.1	121.2	116.7
ENSG00000166140	222.6	360.7	203.0	222.1	229.2	164.8
ENSG00000181444	108.4	111.3	85.6	109.0	97.7	106.5
ENSG00000205002	102.6	108.9	95.5	562.8	514.6	564.3
ENSG00000140259	149.5	214.8	191.3	139.9	173.3	201.3
ENSG00000103995	155.0	187.8	119.3	158.8	147.3	100.6
ENSG00000104472	166.0	148.9	169.9	113.6	120.3	129.6
ENSG00000110427	89.3	95.9	102.3	91.0	97.3	98.1
ENSG00000115317	130.4	130.5	107.3	127.2	129.3	129.8
ENSG00000198171	962.6	932.2	909.9	854.3	730.9	710.8
ENSG00000176542	119.8	122.9	129.9	157.7	135.7	141.1
ENSG00000158352	140.3	135.9	122.5	94.3	99.7	100.5
ENSG00000125817	407.3	566.7	546.9	362.5	351.5	432.3
ENSG00000125843	112.2	130.5	109.2	141.5	118.3	133.9
ENSG00000136147	180.6	113.0	130.0	97.2	97.6	96.8
ENSG00000100097	236.7	204.4	206.1	2078.4	2244.9	2599.7
ENSG00000100151	162.5	135.3	126.1	214.2	205.0	147.1
ENSG00000172264	104.3	101.0	104.0	116.0	132.2	131.6
ENSG00000144810	116.7	127.0	120.1	949.8	440.1	1135.9
ENSG00000164182	855.1	665.0	741.0	893.5	787.8	968.1
ENSG00000173404	89.3	93.0	100.1	93.8	112.5	90.9
ENSG00000101004	117.2	107.2	93.3	107.8	112.9	108.7
ENSG00000100147	186.7	152.1	93.0	195.4	207.1	168.1
ENSG00000159958	89.9	89.4	107.6	103.8	99.1	101.6
ENSG00000100162	104.8	114.7	118.1	92.8	96.9	97.6
ENSG00000125878	139.2	152.1	199.1	101.5	105.3	90.0
ENSG00000101337	115.5	126.6	127.1	126.9	115.6	120.6
ENSG00000120438	844.4	793.6	986.1	776.3	873.0	1021.0
ENSG00000130368	102.5	112.8	92.5	104.1	92.8	106.7
ENSG00000130396	1329.3	1215.9	1194.4	826.0	797.0	557.7
ENSG00000136141	400.9	286.7	345.1	201.7	218.5	196.9
ENSG00000188342	199.0	151.8	216.1	126.0	121.6	142.7
ENSG00000170949	115.1	120.9	125.4	147.3	158.5	157.5
ENSG00000203950	1330.5	1066.7	961.4	469.9	498.4	509.3
ENSG00000169085	93.4	94.0	97.7	90.3	87.6	87.8
ENSG00000102241	1511.5	1555.5	1689.4	2467.9	2553.8	1826.2
ENSG00000182791	112.7	109.6	110.8	100.8	111.1	106.8
ENSG00000156925	98.6	95.7	114.0	90.9	91.7	94.6
ENSG00000066777	492.4	473.2	405.3	519.4	438.6	379.3
ENSG00000125995	201.7	254.2	282.1	161.8	205.0	231.2
ENSG00000215193	233.8	193.9	240.0	320.0	262.4	281.8
ENSG00000101335	172.5	236.4	312.7	249.6	245.7	329.2
ENSG00000166619	124.7	186.1	175.6	357.9	354.5	416.7
ENSG00000137558	94.5	105.5	99.3	92.6	83.8	92.2
ENSG00000174109	660.1	675.8	806.9	797.0	798.6	898.2
ENSG00000181929	166.1	177.1	188.7	163.1	122.7	143.8
ENSG00000075886	215.4	266.0	300.5	212.0	256.4	320.1
ENSG00000197283	92.5	108.8	99.8	177.4	162.0	121.1
ENSG00000213694	87.3	103.6	109.9	148.4	162.6	163.4
ENSG00000285547	115.3	136.5	122.4	115.2	128.4	131.6
ENSG00000170100	257.5	249.3	283.1	509.5	552.6	698.2
ENSG00000000003	546.2	557.9	846.4	554.3	463.9	662.6
ENSG00000235863	105.7	109.8	103.7	104.0	96.0	106.9
ENSG00000132406	167.8	161.2	169.6	116.0	116.1	128.1
ENSG00000198033	1037.4	895.6	1160.2	878.5	884.4	925.4
ENSG00000204217	556.6	534.5	519.2	392.4	357.2	391.2
ENSG00000119938	100.0	103.6	108.9	221.5	201.6	470.6
ENSG00000077274	90.9	102.3	86.5	190.0	183.5	253.8
ENSG00000187140	211.0	374.0	273.5	212.3	239.2	285.7
ENSG00000108231	91.9	93.7	97.6	90.7	101.6	98.3
ENSG00000163293	92.3	92.7	81.4	87.7	94.5	91.6
ENSG00000173674	135.1	123.5	176.5	120.1	116.8	135.3
ENSG00000124571	114.9	112.1	125.2	114.7	130.3	122.0
ENSG00000144485	146.2	162.1	147.9	122.6	140.4	120.3
ENSG00000112306	6149.3	4615.6	5849.4	4897.4	4362.3	6149.3
ENSG00000206075	94.8	86.3	94.1	81.7	84.8	83.1
ENSG00000196431	114.3	123.6	116.5	110.2	107.1	107.1
ENSG00000111707	394.8	447.9	514.3	406.3	380.0	340.0
ENSG00000176834	190.4	237.8	143.1	147.1	140.3	128.1
ENSG00000127452	650.9	803.7	655.1	614.8	722.7	532.8
ENSG00000089127	101.4	100.6	96.4	95.6	92.7	93.6
ENSG00000143341	204.4	106.5	138.5	141.8	121.2	122.9
ENSG00000130159	465.9	379.9	511.0	544.4	584.0	589.6
ENSG00000081386	115.6	112.8	141.1	127.5	133.3	126.2
ENSG00000135828	97.1	106.6	103.3	227.2	188.6	169.9
ENSG00000186130	183.3	159.1	221.7	216.9	244.4	278.8
ENSG00000196715	441.0	380.3	450.3	430.3	475.7	418.2
ENSG00000213937	112.3	111.3	112.3	104.0	104.4	107.5
ENSG00000137726	632.6	269.8	515.5	3441.6	3018.8	3369.5
ENSG00000118965	91.2	95.7	89.7	100.3	100.4	107.5
ENSG00000205363	94.3	88.5	99.7	170.2	154.2	166.5
ENSG00000166398	414.6	378.9	429.4	128.7	124.2	145.6
ENSG00000257103	1047.0	1143.4	1361.9	1214.7	1093.2	1374.2
ENSG00000189403	363.8	360.9	505.5	327.4	294.9	465.5
ENSG00000118418	305.3	230.7	270.2	527.3	581.4	571.8
ENSG00000136371	112.4	122.3	133.0	122.5	108.9	127.6
ENSG00000072042	374.3	346.6	580.0	424.3	451.1	536.7
ENSG00000072121	124.0	109.0	164.4	117.9	117.2	128.0
ENSG00000175985	93.9	87.2	112.2	94.3	95.6	94.3
ENSG00000174579	417.8	381.7	463.4	476.7	471.2	581.1
ENSG00000170776	411.4	303.9	289.7	200.6	192.5	182.3
ENSG00000021645	96.8	94.9	106.5	103.3	100.6	98.0
ENSG00000178252	261.5	143.2	154.0	214.2	245.3	263.7
ENSG00000104331	642.0	554.4	696.6	612.1	502.0	623.7
ENSG00000137497	111.4	112.6	119.3	110.6	114.3	99.2
ENSG00000129749	97.1	100.0	94.7	90.1	89.7	90.1
ENSG00000139722	193.1	232.1	214.1	147.9	161.6	153.5
ENSG00000144647	115.6	190.5	154.4	170.0	169.9	194.3
ENSG00000169964	144.4	123.8	147.8	161.7	167.5	168.8
ENSG00000205339	250.1	237.3	249.1	249.3	266.8	274.4
ENSG00000165138	159.3	190.1	105.2	105.7	111.4	112.4
ENSG00000136867	221.9	238.6	242.9	135.5	125.8	136.7
ENSG00000119321	286.1	439.6	319.8	218.0	198.1	191.3
ENSG00000136868	627.9	453.7	594.2	422.2	424.7	481.3
ENSG00000176386	564.7	615.4	704.0	514.9	669.4	702.1
ENSG00000136875	321.2	359.3	337.9	221.2	280.5	212.1
ENSG00000178031	109.3	119.4	97.1	198.1	193.6	181.4
ENSG00000164007	87.8	92.6	88.8	86.8	90.1	89.0
ENSG00000204138	514.0	572.1	611.9	473.1	414.7	394.2
ENSG00000130772	726.3	714.6	812.8	834.8	824.9	782.7
ENSG00000125944	281.4	303.2	292.1	353.7	397.3	396.8
ENSG00000175756	412.0	390.6	586.8	389.7	520.6	549.0
ENSG00000103381	261.2	216.7	351.7	241.4	224.1	314.7
ENSG00000147526	674.6	797.9	620.1	274.1	276.9	202.1
ENSG00000250722	3221.5	2712.9	3284.1	1671.8	1471.5	1798.8
ENSG00000184990	958.1	871.4	871.4	913.6	924.8	937.2
ENSG00000170044	99.0	141.7	145.2	780.5	1050.6	1029.4
ENSG00000284922	102.4	107.2	127.0	166.9	139.4	147.4
ENSG00000074054	172.4	146.3	181.0	181.4	190.0	171.9
ENSG00000144619	88.2	90.7	94.7	159.2	137.6	147.9
ENSG00000136560	143.7	134.0	122.0	121.3	117.2	129.5
ENSG00000135205	116.0	104.3	105.1	105.5	108.2	105.5
ENSG00000122986	97.8	98.5	100.8	127.9	113.7	141.6
ENSG00000131116	102.8	105.8	110.1	97.8	105.3	101.9
ENSG00000171115	531.1	422.0	359.1	329.7	312.5	260.0
ENSG00000105755	112.9	113.9	108.8	127.7	116.7	134.3
ENSG00000182378	94.0	100.7	101.5	92.8	91.0	99.3
ENSG00000272196	195.5	205.6	222.9	138.2	123.9	142.5
ENSG00000258052	283.5	226.0	267.0	289.3	294.0	311.4
ENSG00000105048	228.4	183.6	224.7	234.5	291.6	245.7
ENSG00000157017	92.5	101.5	100.5	113.5	100.1	98.1
ENSG00000255587	104.0	109.2	100.2	97.3	91.6	94.3
ENSG00000177479	184.4	256.0	205.5	216.4	236.9	215.9
ENSG00000187815	357.1	621.9	359.5	107.3	123.7	116.2
ENSG00000113391	169.5	110.0	164.6	158.2	136.9	163.0
ENSG00000151849	134.0	156.6	134.1	105.0	107.0	101.7
ENSG00000180182	193.4	129.9	158.5	195.7	173.7	178.6
ENSG00000183248	92.2	92.5	97.9	106.6	107.9	110.6
ENSG00000124615	123.4	239.1	154.5	110.0	136.1	133.0
ENSG00000175161	97.9	92.5	93.8	96.9	97.9	96.2
ENSG00000126264	116.4	111.8	120.4	101.6	99.4	94.8
ENSG00000028116	205.4	143.7	240.1	330.5	335.7	408.4
ENSG00000163520	167.4	126.9	126.7	394.9	468.4	409.6
ENSG00000173171	193.0	229.5	189.8	168.2	158.7	148.1
ENSG00000198522	288.2	226.1	293.1	246.6	264.2	304.9
ENSG00000134042	95.6	94.8	84.9	127.8	129.4	129.5
ENSG00000129455	226.1	316.7	281.6	95.4	107.9	96.7
ENSG00000084453	100.6	104.9	103.2	95.5	84.0	95.3
ENSG00000124299	163.1	119.2	131.7	144.3	128.5	147.3
ENSG00000254986	618.3	996.7	741.8	667.7	719.9	690.4
ENSG00000139496	305.7	266.3	274.3	311.8	308.1	308.1
ENSG00000198315	217.0	140.2	212.7	209.1	220.7	281.5
ENSG00000095794	247.3	263.2	209.9	149.2	163.5	129.2
ENSG00000146223	189.2	207.0	260.7	143.8	166.7	189.6
ENSG00000169760	91.6	96.2	104.5	106.3	101.2	114.3
ENSG00000132300	254.2	270.5	252.4	299.0	340.2	288.5
ENSG00000233954	527.5	351.5	482.4	426.8	374.9	537.6
ENSG00000185052	103.3	89.6	85.5	132.1	122.0	146.7
ENSG00000111642	715.5	602.4	553.9	768.0	719.6	646.0
ENSG00000233276	636.2	429.7	691.1	345.6	238.7	323.9
ENSG00000167617	131.5	160.7	148.4	116.6	112.0	112.0
ENSG00000116127	109.2	97.1	101.4	132.5	123.3	122.7
ENSG00000076650	180.6	174.7	136.7	139.7	157.1	155.4
ENSG00000187772	104.0	97.9	106.1	90.5	88.0	87.7
ENSG00000157823	216.4	146.8	183.2	136.9	145.3	169.4
ENSG00000134748	366.9	326.8	459.7	400.3	466.6	552.4
ENSG00000172586	879.5	1050.0	902.5	822.1	858.1	800.5
ENSG00000100399	97.8	94.8	96.9	98.2	99.7	96.9
ENSG00000164761	125.9	162.1	162.1	93.5	92.2	94.6
ENSG00000183605	161.9	126.4	127.2	228.1	206.7	185.8
ENSG00000172115	270.5	177.1	231.0	177.0	166.5	202.5
ENSG00000184270	433.5	430.0	346.2	204.9	258.0	294.9
ENSG00000165288	299.8	273.6	256.4	341.9	294.2	312.8
ENSG00000179456	298.1	264.2	362.9	338.5	387.0	335.7
ENSG00000176887	1127.7	1067.2	878.9	2119.4	2581.6	2410.2
ENSG00000156687	91.1	90.9	114.3	280.4	378.8	403.6
ENSG00000135736	114.9	126.7	130.1	108.8	105.0	108.1
ENSG00000167414	102.0	110.8	102.8	198.0	298.1	217.8
ENSG00000124702	227.7	257.2	242.9	176.8	207.5	177.6
ENSG00000153814	252.4	211.3	274.6	389.8	462.4	474.0
ENSG00000050767	100.3	111.4	111.4	174.1	144.3	142.5
ENSG00000138356	107.7	83.7	95.2	102.0	100.0	102.0
ENSG00000110713	134.4	133.0	131.2	142.9	149.7	142.6
ENSG00000233757	146.2	124.3	178.2	182.4	176.6	248.7
ENSG00000170381	91.8	92.8	92.6	94.1	103.8	101.1
ENSG00000074800	280.6	257.9	349.7	166.1	232.4	237.5
ENSG00000104852	837.8	851.9	486.6	761.9	811.1	453.6
ENSG00000100138	227.4	207.9	245.0	180.0	155.6	154.3
ENSG00000148655	113.9	120.5	127.3	93.7	94.2	93.7
ENSG00000115268	3147.9	3065.1	2833.3	2780.9	3084.1	3261.5
ENSG00000122778	95.4	94.0	92.0	106.1	104.8	103.4
ENSG00000054654	222.4	195.1	161.6	208.3	184.9	156.9
ENSG00000153406	160.7	173.8	207.8	152.3	181.4	196.7
ENSG00000123810	406.1	372.1	314.7	214.0	281.8	299.0
ENSG00000156395	96.3	96.3	96.1	132.9	116.4	134.8
ENSG00000075035	147.2	151.0	163.4	149.8	156.9	152.9
ENSG00000203797	93.9	97.7	104.1	94.4	91.7	92.1
ENSG00000003137	98.4	87.0	93.2	97.9	94.5	87.0
ENSG00000102572	708.1	667.7	890.9	879.5	863.7	852.2
ENSG00000186174	295.6	264.4	266.5	285.7	238.0	227.3
ENSG00000253710	329.9	405.5	404.0	493.5	557.4	647.1
ENSG00000100030	526.2	607.2	679.9	685.3	724.2	805.3
ENSG00000111615	286.2	348.4	301.8	306.4	299.8	309.3
ENSG00000204954	166.0	147.3	196.4	202.7	215.8	263.5
ENSG00000103404	213.1	214.9	240.0	195.1	205.4	185.4
ENSG00000131469	2871.8	2985.6	3326.3	2805.5	2377.3	2707.6
ENSG00000139173	83.9	102.0	89.7	208.4	220.0	215.2
ENSG00000165996	242.2	156.7	238.3	195.8	196.4	220.1
ENSG00000164134	191.1	186.1	165.9	156.8	176.7	177.3
ENSG00000153130	525.9	510.2	717.7	555.6	592.1	716.2
ENSG00000182307	348.8	403.3	418.5	390.3	324.0	393.4
ENSG00000134333	1103.2	1150.0	1315.2	903.6	1070.5	985.4
ENSG00000225921	243.0	148.2	244.4	183.4	193.4	222.4
ENSG00000179988	213.5	233.8	245.1	208.9	216.0	210.5
ENSG00000081870	269.4	206.4	361.3	320.6	338.2	392.9
ENSG00000106665	102.6	96.9	123.6	98.9	91.7	93.4
ENSG00000163093	130.5	108.9	117.5	137.5	161.9	127.3
ENSG00000054523	476.3	531.6	390.6	414.2	409.7	332.1
ENSG00000102882	132.1	131.0	116.7	96.5	99.6	100.9
ENSG00000066032	92.1	99.1	90.4	153.8	182.8	155.7
ENSG00000171056	644.6	711.7	608.9	89.0	86.6	91.6
ENSG00000066557	102.7	104.5	110.4	112.8	102.6	114.6
ENSG00000168556	159.7	115.1	183.3	173.0	189.0	171.4
ENSG00000197050	181.8	107.3	157.7	297.6	235.7	311.2
ENSG00000101363	1064.9	1008.2	921.2	1024.2	912.5	921.2
ENSG00000118816	515.6	612.9	738.1	543.9	503.8	684.5
ENSG00000102854	101.1	121.5	115.2	110.2	94.9	95.3
ENSG00000136942	4523.5	4748.1	5204.5	4508.5	4191.6	4748.1
ENSG00000198015	1013.8	710.8	859.3	877.8	679.6	927.8
ENSG00000106034	90.2	88.7	86.9	189.4	186.8	178.5
ENSG00000143222	366.6	307.3	433.7	299.5	326.5	334.3
ENSG00000128052	542.5	414.3	452.5	94.3	85.7	88.2
ENSG00000101974	291.2	244.8	216.2	231.8	199.7	166.6
ENSG00000264545	196.4	179.9	217.7	222.3	222.7	266.8
ENSG00000165410	168.1	187.4	183.4	222.4	231.9	226.3
ENSG00000117054	288.4	233.0	275.3	311.7	293.5	279.8
ENSG00000100429	121.3	154.4	129.3	140.6	128.2	104.6
ENSG00000114796	419.6	483.1	470.9	445.9	453.0	487.8
ENSG00000178035	591.5	562.6	532.8	443.9	503.1	568.0
ENSG00000112419	261.5	239.6	260.0	249.6	200.0	209.9
ENSG00000172244	289.7	324.9	267.5	345.3	431.1	249.3
ENSG00000149196	432.1	351.1	499.5	441.4	364.9	474.6
ENSG00000149547	830.7	877.4	1150.0	779.9	748.7	941.6
ENSG00000243943	479.7	475.3	664.5	781.6	904.4	744.8
ENSG00000143224	141.1	124.9	107.3	166.8	183.0	108.5
ENSG00000107130	94.7	102.9	94.8	102.4	107.5	107.2
